reference_date,horizon,target,target_end_date,location,output_type,output_type_id,value
2025-11-29,1,wk inc flu hosp,2025-12-13,US,quantile,0.05,3856.8844610501847
2025-11-29,1,wk inc flu hosp,2025-12-13,US,quantile,0.1,4686.75174936379
2025-11-29,1,wk inc flu hosp,2025-12-13,US,quantile,0.15,5246.659268985188
2025-11-29,1,wk inc flu hosp,2025-12-13,US,quantile,0.2,5691.656016150703
2025-11-29,1,wk inc flu hosp,2025-12-13,US,quantile,0.25,6073.423601957026
2025-11-29,1,wk inc flu hosp,2025-12-13,US,quantile,0.3,6416.262693034369
2025-11-29,1,wk inc flu hosp,2025-12-13,US,quantile,0.35,6733.954204155866
2025-11-29,1,wk inc flu hosp,2025-12-13,US,quantile,0.4,7035.412381089559
2025-11-29,1,wk inc flu hosp,2025-12-13,US,quantile,0.45,7327.076656019966
2025-11-29,1,wk inc flu hosp,2025-12-13,US,quantile,0.5,7614.116704063258
2025-11-29,1,wk inc flu hosp,2025-12-13,US,quantile,0.55,7901.15675210655
2025-11-29,1,wk inc flu hosp,2025-12-13,US,quantile,0.6,8192.821027036956
2025-11-29,1,wk inc flu hosp,2025-12-13,US,quantile,0.65,8494.279203970651
2025-11-29,1,wk inc flu hosp,2025-12-13,US,quantile,0.7,8811.970715092148
2025-11-29,1,wk inc flu hosp,2025-12-13,US,quantile,0.75,9154.809806169491
2025-11-29,1,wk inc flu hosp,2025-12-13,US,quantile,0.8,9536.577391975814
2025-11-29,1,wk inc flu hosp,2025-12-13,US,quantile,0.85,9981.574139141328
2025-11-29,1,wk inc flu hosp,2025-12-13,US,quantile,0.9,10541.481658762727
2025-11-29,1,wk inc flu hosp,2025-12-13,US,quantile,0.95,11371.34894707633
2025-11-29,1,wk inc flu hosp,2025-12-13,US,quantile,0.975,12091.135058277901
2025-11-29,1,wk inc flu hosp,2025-12-13,US,quantile,0.99,12928.041966222183
2025-12-06,1,wk inc flu hosp,2025-12-20,US,quantile,0.01,3565.800660644183
2025-12-06,1,wk inc flu hosp,2025-12-20,US,quantile,0.025,4863.1897174327505
2025-12-06,1,wk inc flu hosp,2025-12-20,US,quantile,0.05,5979.015880458624
2025-12-06,1,wk inc flu hosp,2025-12-20,US,quantile,0.1,7265.491984580536
2025-12-06,1,wk inc flu hosp,2025-12-20,US,quantile,0.15,8133.471304472582
2025-12-06,1,wk inc flu hosp,2025-12-20,US,quantile,0.2,8823.313752418399
2025-12-06,1,wk inc flu hosp,2025-12-20,US,quantile,0.25,9415.137148019634
2025-12-06,1,wk inc flu hosp,2025-12-20,US,quantile,0.3,9946.61284834053
2025-12-06,1,wk inc flu hosp,2025-12-20,US,quantile,0.35,10439.104290400768
2025-12-06,1,wk inc flu hosp,2025-12-20,US,quantile,0.4,10906.430508072812
2025-12-06,1,wk inc flu hosp,2025-12-20,US,quantile,0.45,11358.574031992768
2025-12-06,1,wk inc flu hosp,2025-12-20,US,quantile,0.5,11803.54899116257
2025-12-06,1,wk inc flu hosp,2025-12-20,US,quantile,0.55,12248.523950332372
2025-12-06,1,wk inc flu hosp,2025-12-20,US,quantile,0.6,12700.667474252328
2025-12-06,1,wk inc flu hosp,2025-12-20,US,quantile,0.65,13167.993691924372
2025-12-06,1,wk inc flu hosp,2025-12-20,US,quantile,0.7,13660.485133984608
2025-12-06,1,wk inc flu hosp,2025-12-20,US,quantile,0.75,14191.960834305506
2025-12-06,1,wk inc flu hosp,2025-12-20,US,quantile,0.8,14783.784229906742
2025-12-06,1,wk inc flu hosp,2025-12-20,US,quantile,0.85,15473.626677852557
2025-12-06,1,wk inc flu hosp,2025-12-20,US,quantile,0.9,16341.605997744604
2025-12-06,1,wk inc flu hosp,2025-12-20,US,quantile,0.95,17628.082101866512
2025-12-06,1,wk inc flu hosp,2025-12-20,US,quantile,0.975,18743.908264892387
2025-12-06,1,wk inc flu hosp,2025-12-20,US,quantile,0.99,20041.297321680955
2025-12-13,1,wk inc flu hosp,2025-12-27,US,quantile,0.01,19788.736312259414
2025-12-13,1,wk inc flu hosp,2025-12-27,US,quantile,0.025,19788.736312259414
2025-12-13,1,wk inc flu hosp,2025-12-27,US,quantile,0.05,19788.736312259414
2025-12-13,1,wk inc flu hosp,2025-12-27,US,quantile,0.1,19788.736312259414
2025-12-13,1,wk inc flu hosp,2025-12-27,US,quantile,0.15,19788.736312259414
2025-12-13,1,wk inc flu hosp,2025-12-27,US,quantile,0.2,19788.736312259414
2025-12-13,1,wk inc flu hosp,2025-12-27,US,quantile,0.25,19826.93889891118
2025-12-13,1,wk inc flu hosp,2025-12-27,US,quantile,0.3,19879.882181131612
2025-12-13,1,wk inc flu hosp,2025-12-27,US,quantile,0.35,19932.96682908585
2025-12-13,1,wk inc flu hosp,2025-12-27,US,quantile,0.4,19986.193220239547
2025-12-13,1,wk inc flu hosp,2025-12-27,US,quantile,0.45,20039.561733066243
2025-12-13,1,wk inc flu hosp,2025-12-27,US,quantile,0.5,20093.072747050053
2025-12-13,1,wk inc flu hosp,2025-12-27,US,quantile,0.55,20112.18176109236
2025-12-13,1,wk inc flu hosp,2025-12-27,US,quantile,0.6,20129.49865019944
2025-12-13,1,wk inc flu hosp,2025-12-27,US,quantile,0.65,20146.83044866559
2025-12-13,1,wk inc flu hosp,2025-12-27,US,quantile,0.7,20164.177169327293
2025-12-13,1,wk inc flu hosp,2025-12-27,US,quantile,0.75,20266.02506939999
2025-12-13,1,wk inc flu hosp,2025-12-27,US,quantile,0.8,20665.908201033693
2025-12-13,1,wk inc flu hosp,2025-12-27,US,quantile,0.85,21073.681317429186
2025-12-13,1,wk inc flu hosp,2025-12-27,US,quantile,0.9,21489.500093719143
2025-12-13,1,wk inc flu hosp,2025-12-27,US,quantile,0.95,21913.52327661962
2025-12-13,1,wk inc flu hosp,2025-12-27,US,quantile,0.975,22128.661983673697
2025-12-13,1,wk inc flu hosp,2025-12-27,US,quantile,0.99,22258.757671509684
2025-12-20,1,wk inc flu hosp,2026-01-03,US,quantile,0.01,34649.937814435725
2025-12-20,1,wk inc flu hosp,2026-01-03,US,quantile,0.025,34649.937814435725
2025-12-20,1,wk inc flu hosp,2026-01-03,US,quantile,0.05,34649.937814435725
2025-12-20,1,wk inc flu hosp,2026-01-03,US,quantile,0.1,34649.937814435725
2025-12-20,1,wk inc flu hosp,2026-01-03,US,quantile,0.15,34649.937814435725
2025-12-20,1,wk inc flu hosp,2026-01-03,US,quantile,0.2,34649.937814435725
2025-12-20,1,wk inc flu hosp,2026-01-03,US,quantile,0.25,34778.31291161074
2025-12-20,1,wk inc flu hosp,2026-01-03,US,quantile,0.3,35576.87500940623
2025-12-20,1,wk inc flu hosp,2026-01-03,US,quantile,0.35,36393.77276051541
2025-12-20,1,wk inc flu hosp,2026-01-03,US,quantile,0.4,37229.427166865826
2025-12-20,1,wk inc flu hosp,2026-01-03,US,quantile,0.45,37417.637634985345
2025-12-20,1,wk inc flu hosp,2026-01-03,US,quantile,0.5,37549.47966457019
2025-12-20,1,wk inc flu hosp,2026-01-03,US,quantile,0.55,37681.78623059641
2025-12-20,1,wk inc flu hosp,2026-01-03,US,quantile,0.6,37814.55896982646
2025-12-20,1,wk inc flu hosp,2026-01-03,US,quantile,0.65,37898.68219982473
2025-12-20,1,wk inc flu hosp,2026-01-03,US,quantile,0.7,37941.72812989057
2025-12-20,1,wk inc flu hosp,2026-01-03,US,quantile,0.75,37984.82295092291
2025-12-20,1,wk inc flu hosp,2026-01-03,US,quantile,0.8,38027.966718451564
2025-12-20,1,wk inc flu hosp,2026-01-03,US,quantile,0.85,38982.60996556703
2025-12-20,1,wk inc flu hosp,2026-01-03,US,quantile,0.9,40000.33750130146
2025-12-20,1,wk inc flu hosp,2026-01-03,US,quantile,0.95,41044.63439112879
2025-12-20,1,wk inc flu hosp,2026-01-03,US,quantile,0.975,41576.962402621284
2025-12-20,1,wk inc flu hosp,2026-01-03,US,quantile,0.99,41899.66735542217
2025-10-04,1,wk inc flu hosp,2025-10-18,25,quantile,0.01,13.180542621426547
2025-10-04,1,wk inc flu hosp,2025-10-18,25,quantile,0.025,17.976181353650244
2025-10-04,1,wk inc flu hosp,2025-10-18,25,quantile,0.05,22.100695228525243
2025-10-04,1,wk inc flu hosp,2025-10-18,25,quantile,0.1,26.855995576347365
2025-10-04,1,wk inc flu hosp,2025-10-18,25,quantile,0.15,30.064374145183894
2025-10-04,1,wk inc flu hosp,2025-10-18,25,quantile,0.2,32.61429172402478
2025-10-04,1,wk inc flu hosp,2025-10-18,25,quantile,0.25,34.80189395770384
2025-10-04,1,wk inc flu hosp,2025-10-18,25,quantile,0.3,36.76642837423697
2025-10-04,1,wk inc flu hosp,2025-10-18,25,quantile,0.35,38.58686228530987
2025-10-04,1,wk inc flu hosp,2025-10-18,25,quantile,0.4,40.31427604629774
2025-10-04,1,wk inc flu hosp,2025-10-18,25,quantile,0.45,41.9855688512501
2025-10-04,1,wk inc flu hosp,2025-10-18,25,quantile,0.5,43.63036394020091
2025-10-04,1,wk inc flu hosp,2025-10-18,25,quantile,0.55,45.27515902915172
2025-10-04,1,wk inc flu hosp,2025-10-18,25,quantile,0.6,46.946451834104074
2025-10-04,1,wk inc flu hosp,2025-10-18,25,quantile,0.65,48.67386559509195
2025-10-04,1,wk inc flu hosp,2025-10-18,25,quantile,0.7,50.494299506164836
2025-10-04,1,wk inc flu hosp,2025-10-18,25,quantile,0.75,52.45883392269798
2025-10-04,1,wk inc flu hosp,2025-10-18,25,quantile,0.8,54.646436156377035
2025-10-04,1,wk inc flu hosp,2025-10-18,25,quantile,0.85,57.196353735217926
2025-10-04,1,wk inc flu hosp,2025-10-18,25,quantile,0.9,60.40473230405445
2025-10-04,1,wk inc flu hosp,2025-10-18,25,quantile,0.95,65.16003265187656
2025-10-04,1,wk inc flu hosp,2025-10-18,25,quantile,0.975,69.28454652675157
2025-10-04,1,wk inc flu hosp,2025-10-18,25,quantile,0.99,74.08018525897526
2025-10-11,1,wk inc flu hosp,2025-10-25,25,quantile,0.01,0.0
2025-10-11,1,wk inc flu hosp,2025-10-25,25,quantile,0.025,0.0
2025-10-11,1,wk inc flu hosp,2025-10-25,25,quantile,0.05,0.0
2025-10-11,1,wk inc flu hosp,2025-10-25,25,quantile,0.1,1.9213542541050295
2025-10-11,1,wk inc flu hosp,2025-10-25,25,quantile,0.15,4.372536014613134
2025-10-11,1,wk inc flu hosp,2025-10-25,25,quantile,0.2,6.32065757382189
2025-10-11,1,wk inc flu hosp,2025-10-25,25,quantile,0.25,7.991972407590215
2025-10-11,1,wk inc flu hosp,2025-10-25,25,quantile,0.3,9.492864782470622
2025-10-11,1,wk inc flu hosp,2025-10-25,25,quantile,0.35,10.883665245475354
2025-10-11,1,wk inc flu hosp,2025-10-25,25,quantile,0.4,12.203398878193035
2025-10-11,1,wk inc flu hosp,2025-10-25,25,quantile,0.45,13.480256441000293
2025-10-11,1,wk inc flu hosp,2025-10-25,25,quantile,0.5,14.736869909551032
2025-10-11,1,wk inc flu hosp,2025-10-25,25,quantile,0.55,15.993483378101773
2025-10-11,1,wk inc flu hosp,2025-10-25,25,quantile,0.6,17.27034094090903
2025-10-11,1,wk inc flu hosp,2025-10-25,25,quantile,0.65,18.59007457362671
2025-10-11,1,wk inc flu hosp,2025-10-25,25,quantile,0.7,19.98087503663144
2025-10-11,1,wk inc flu hosp,2025-10-25,25,quantile,0.75,21.48176741151185
2025-10-11,1,wk inc flu hosp,2025-10-25,25,quantile,0.8,23.153082245280174
2025-10-11,1,wk inc flu hosp,2025-10-25,25,quantile,0.85,25.101203804488932
2025-10-11,1,wk inc flu hosp,2025-10-25,25,quantile,0.9,27.552385564997035
2025-10-11,1,wk inc flu hosp,2025-10-25,25,quantile,0.95,31.185406179065755
2025-10-11,1,wk inc flu hosp,2025-10-25,25,quantile,0.975,34.33650975495157
2025-10-11,1,wk inc flu hosp,2025-10-25,25,quantile,0.99,38.00034864995944
2025-10-18,1,wk inc flu hosp,2025-11-01,25,quantile,0.01,0.0
2025-10-18,1,wk inc flu hosp,2025-11-01,25,quantile,0.025,0.0
2025-10-18,1,wk inc flu hosp,2025-11-01,25,quantile,0.05,0.0
2025-10-18,1,wk inc flu hosp,2025-11-01,25,quantile,0.1,2.0032617357369205
2025-10-18,1,wk inc flu hosp,2025-11-01,25,quantile,0.15,4.454443496245025
2025-10-18,1,wk inc flu hosp,2025-11-01,25,quantile,0.2,6.402565055453781
2025-10-18,1,wk inc flu hosp,2025-11-01,25,quantile,0.25,8.073879889222106
2025-10-18,1,wk inc flu hosp,2025-11-01,25,quantile,0.3,9.574772264102513
2025-10-18,1,wk inc flu hosp,2025-11-01,25,quantile,0.35,10.965572727107245
2025-10-18,1,wk inc flu hosp,2025-11-01,25,quantile,0.4,12.285306359824926
2025-10-18,1,wk inc flu hosp,2025-11-01,25,quantile,0.45,13.562163922632184
2025-10-18,1,wk inc flu hosp,2025-11-01,25,quantile,0.5,14.818777391182923
2025-10-18,1,wk inc flu hosp,2025-11-01,25,quantile,0.55,16.075390859733666
2025-10-18,1,wk inc flu hosp,2025-11-01,25,quantile,0.6,17.35224842254092
2025-10-18,1,wk inc flu hosp,2025-11-01,25,quantile,0.65,18.6719820552586
2025-10-18,1,wk inc flu hosp,2025-11-01,25,quantile,0.7,20.06278251826333
2025-10-18,1,wk inc flu hosp,2025-11-01,25,quantile,0.75,21.56367489314374
2025-10-18,1,wk inc flu hosp,2025-11-01,25,quantile,0.8,23.234989726912065
2025-10-18,1,wk inc flu hosp,2025-11-01,25,quantile,0.85,25.18311128612082
2025-10-18,1,wk inc flu hosp,2025-11-01,25,quantile,0.9,27.634293046628926
2025-10-18,1,wk inc flu hosp,2025-11-01,25,quantile,0.95,31.267313660697646
2025-10-18,1,wk inc flu hosp,2025-11-01,25,quantile,0.975,34.418417236583466
2025-10-18,1,wk inc flu hosp,2025-11-01,25,quantile,0.99,38.082256131591336
2025-10-25,1,wk inc flu hosp,2025-11-08,25,quantile,0.01,8.290701718735225
2025-10-25,1,wk inc flu hosp,2025-11-08,25,quantile,0.025,11.954540613743088
2025-10-25,1,wk inc flu hosp,2025-11-08,25,quantile,0.05,15.105644189628904
2025-10-25,1,wk inc flu hosp,2025-11-08,25,quantile,0.1,18.73866480369763
2025-10-25,1,wk inc flu hosp,2025-11-08,25,quantile,0.15,21.189846564205737
2025-10-25,1,wk inc flu hosp,2025-11-08,25,quantile,0.2,23.137968123414492
2025-10-25,1,wk inc flu hosp,2025-11-08,25,quantile,0.25,24.809282957182816
2025-10-25,1,wk inc flu hosp,2025-11-08,25,quantile,0.3,26.310175332063224
2025-10-25,1,wk inc flu hosp,2025-11-08,25,quantile,0.35,27.700975795067958
2025-10-25,1,wk inc flu hosp,2025-11-08,25,quantile,0.4,29.020709427785636
2025-10-25,1,wk inc flu hosp,2025-11-08,25,quantile,0.45,30.297566990592895
2025-10-25,1,wk inc flu hosp,2025-11-08,25,quantile,0.5,31.554180459143634
2025-10-25,1,wk inc flu hosp,2025-11-08,25,quantile,0.55,32.81079392769438
2025-10-25,1,wk inc flu hosp,2025-11-08,25,quantile,0.6,34.08765149050163
2025-10-25,1,wk inc flu hosp,2025-11-08,25,quantile,0.65,35.40738512321931
2025-10-25,1,wk inc flu hosp,2025-11-08,25,quantile,0.7,36.79818558622404
2025-10-25,1,wk inc flu hosp,2025-11-08,25,quantile,0.75,38.29907796110445
2025-10-25,1,wk inc flu hosp,2025-11-08,25,quantile,0.8,39.97039279487278
2025-10-25,1,wk inc flu hosp,2025-11-08,25,quantile,0.85,41.91851435408153
2025-10-25,1,wk inc flu hosp,2025-11-08,25,quantile,0.9,44.36969611458964
2025-10-25,1,wk inc flu hosp,2025-11-08,25,quantile,0.95,48.002716728658356
2025-10-25,1,wk inc flu hosp,2025-11-08,25,quantile,0.975,51.15382030454417
2025-10-25,1,wk inc flu hosp,2025-11-08,25,quantile,0.99,54.81765919955204
2025-11-01,1,wk inc flu hosp,2025-11-15,25,quantile,0.01,12.153257050219263
2025-11-01,1,wk inc flu hosp,2025-11-15,25,quantile,0.025,16.575125853856896
2025-11-01,1,wk inc flu hosp,2025-11-15,25,quantile,0.05,20.378176970057947
2025-11-01,1,wk inc flu hosp,2025-11-15,25,quantile,0.1,24.762851344854234
2025-11-01,1,wk inc flu hosp,2025-11-15,25,quantile,0.15,27.721170329240994
2025-11-01,1,wk inc flu hosp,2025-11-15,25,quantile,0.2,30.072348477411346
2025-11-01,1,wk inc flu hosp,2025-11-15,25,quantile,0.25,32.08944997566953
2025-11-01,1,wk inc flu hosp,2025-11-15,25,quantile,0.3,33.900869462247975
2025-11-01,1,wk inc flu hosp,2025-11-15,25,quantile,0.35,35.57941957203172
2025-11-01,1,wk inc flu hosp,2025-11-15,25,quantile,0.4,37.17219948044337
2025-11-01,1,wk inc flu hosp,2025-11-15,25,quantile,0.45,38.71323247492335
2025-11-01,1,wk inc flu hosp,2025-11-15,25,quantile,0.5,40.22983297348416
2025-11-01,1,wk inc flu hosp,2025-11-15,25,quantile,0.55,41.74643347204496
2025-11-01,1,wk inc flu hosp,2025-11-15,25,quantile,0.6,43.28746646652495
2025-11-01,1,wk inc flu hosp,2025-11-15,25,quantile,0.65,44.8802463749366
2025-11-01,1,wk inc flu hosp,2025-11-15,25,quantile,0.7,46.55879648472034
2025-11-01,1,wk inc flu hosp,2025-11-15,25,quantile,0.75,48.370215971298784
2025-11-01,1,wk inc flu hosp,2025-11-15,25,quantile,0.8,50.38731746955697
2025-11-01,1,wk inc flu hosp,2025-11-15,25,quantile,0.85,52.738495617727324
2025-11-01,1,wk inc flu hosp,2025-11-15,25,quantile,0.9,55.69681460211408
2025-11-01,1,wk inc flu hosp,2025-11-15,25,quantile,0.95,60.081488976910364
2025-11-01,1,wk inc flu hosp,2025-11-15,25,quantile,0.975,63.88454009311141
2025-11-01,1,wk inc flu hosp,2025-11-15,25,quantile,0.99,68.30640889674905
2025-11-08,1,wk inc flu hosp,2025-11-22,25,quantile,0.01,18.812437547575023
2025-11-08,1,wk inc flu hosp,2025-11-22,25,quantile,0.025,25.657197793183627
2025-11-08,1,wk inc flu hosp,2025-11-22,25,quantile,0.05,31.54406921523398
2025-11-08,1,wk inc flu hosp,2025-11-22,25,quantile,0.1,38.33125494671816
2025-11-08,1,wk inc flu hosp,2025-11-22,25,quantile,0.15,42.910536937513996
2025-11-08,1,wk inc flu hosp,2025-11-22,25,quantile,0.2,46.55000509760527
2025-11-08,1,wk inc flu hosp,2025-11-22,25,quantile,0.25,49.67234471457384
2025-11-08,1,wk inc flu hosp,2025-11-22,25,quantile,0.3,52.47630219057428
2025-11-08,1,wk inc flu hosp,2025-11-22,25,quantile,0.35,55.07458666528735
2025-11-08,1,wk inc flu hosp,2025-11-22,25,quantile,0.4,57.54010454499729
2025-11-08,1,wk inc flu hosp,2025-11-22,25,quantile,0.45,59.92552162682262
2025-11-08,1,wk inc flu hosp,2025-11-22,25,quantile,0.5,62.273118822035535
2025-11-08,1,wk inc flu hosp,2025-11-22,25,quantile,0.55,64.62071601724845
2025-11-08,1,wk inc flu hosp,2025-11-22,25,quantile,0.6,67.00613309907378
2025-11-08,1,wk inc flu hosp,2025-11-22,25,quantile,0.65,69.47165097878371
2025-11-08,1,wk inc flu hosp,2025-11-22,25,quantile,0.7,72.06993545349678
2025-11-08,1,wk inc flu hosp,2025-11-22,25,quantile,0.75,74.87389292949723
2025-11-08,1,wk inc flu hosp,2025-11-22,25,quantile,0.8,77.9962325464658
2025-11-08,1,wk inc flu hosp,2025-11-22,25,quantile,0.85,81.63570070655707
2025-11-08,1,wk inc flu hosp,2025-11-22,25,quantile,0.9,86.21498269735291
2025-11-08,1,wk inc flu hosp,2025-11-22,25,quantile,0.95,93.00216842883708
2025-11-08,1,wk inc flu hosp,2025-11-22,25,quantile,0.975,98.88903985088743
2025-11-08,1,wk inc flu hosp,2025-11-22,25,quantile,0.99,105.73380009649605
2025-11-15,1,wk inc flu hosp,2025-11-29,25,quantile,0.01,23.943520540535573
2025-11-15,1,wk inc flu hosp,2025-11-29,25,quantile,0.025,32.65518574188511
2025-11-15,1,wk inc flu hosp,2025-11-29,25,quantile,0.05,40.147698419038086
2025-11-15,1,wk inc flu hosp,2025-11-29,25,quantile,0.1,48.78608568614529
2025-11-15,1,wk inc flu hosp,2025-11-29,25,quantile,0.15,54.61436456442696
2025-11-15,1,wk inc flu hosp,2025-11-29,25,quantile,0.2,59.246495856684916
2025-11-15,1,wk inc flu hosp,2025-11-29,25,quantile,0.25,63.22045205265121
2025-11-15,1,wk inc flu hosp,2025-11-29,25,quantile,0.3,66.78918753690849
2025-11-15,1,wk inc flu hosp,2025-11-29,25,quantile,0.35,70.0961528109788
2025-11-15,1,wk inc flu hosp,2025-11-29,25,quantile,0.4,73.2341394672323
2025-11-15,1,wk inc flu hosp,2025-11-29,25,quantile,0.45,76.27017787278126
2025-11-15,1,wk inc flu hosp,2025-11-29,25,quantile,0.5,79.25808103643746
2025-11-15,1,wk inc flu hosp,2025-11-29,25,quantile,0.55,82.24598420009366
2025-11-15,1,wk inc flu hosp,2025-11-29,25,quantile,0.6,85.28202260564262
2025-11-15,1,wk inc flu hosp,2025-11-29,25,quantile,0.65,88.42000926189613
2025-11-15,1,wk inc flu hosp,2025-11-29,25,quantile,0.7,91.72697453596643
2025-11-15,1,wk inc flu hosp,2025-11-29,25,quantile,0.75,95.29571002022371
2025-11-15,1,wk inc flu hosp,2025-11-29,25,quantile,0.8,99.26966621619002
2025-11-15,1,wk inc flu hosp,2025-11-29,25,quantile,0.85,103.90179750844797
2025-11-15,1,wk inc flu hosp,2025-11-29,25,quantile,0.9,109.73007638672962
2025-11-15,1,wk inc flu hosp,2025-11-29,25,quantile,0.95,118.36846365383681
2025-11-15,1,wk inc flu hosp,2025-11-29,25,quantile,0.975,125.8609763309898
2025-11-15,1,wk inc flu hosp,2025-11-29,25,quantile,0.99,134.57264153233933
2025-11-22,1,wk inc flu hosp,2025-12-06,25,quantile,0.01,28.636116330642636
2025-11-22,1,wk inc flu hosp,2025-12-06,25,quantile,0.025,39.055146302326015
2025-11-22,1,wk inc flu hosp,2025-12-06,25,quantile,0.05,48.016086873639686
2025-11-22,1,wk inc flu hosp,2025-12-06,25,quantile,0.1,58.347477458881116
2025-11-22,1,wk inc flu hosp,2025-12-06,25,quantile,0.15,65.31801763835665
2025-11-22,1,wk inc flu hosp,2025-12-06,25,quantile,0.2,70.85798200238338
2025-11-22,1,wk inc flu hosp,2025-12-06,25,quantile,0.25,75.6107781389378
2025-11-22,1,wk inc flu hosp,2025-12-06,25,quantile,0.3,79.87893596090352
2025-11-22,1,wk inc flu hosp,2025-12-06,25,quantile,0.35,83.83402026562601
2025-11-22,1,wk inc flu hosp,2025-12-06,25,quantile,0.4,87.58700850227024
2025-11-22,1,wk inc flu hosp,2025-12-06,25,quantile,0.45,91.21806805420255
2025-11-22,1,wk inc flu hosp,2025-12-06,25,quantile,0.5,94.7915585287675
2025-11-22,1,wk inc flu hosp,2025-12-06,25,quantile,0.55,98.36504900333244
2025-11-22,1,wk inc flu hosp,2025-12-06,25,quantile,0.6,101.99610855526475
2025-11-22,1,wk inc flu hosp,2025-12-06,25,quantile,0.65,105.74909679190898
2025-11-22,1,wk inc flu hosp,2025-12-06,25,quantile,0.7,109.70418109663147
2025-11-22,1,wk inc flu hosp,2025-12-06,25,quantile,0.75,113.97233891859719
2025-11-22,1,wk inc flu hosp,2025-12-06,25,quantile,0.8,118.72513505515161
2025-11-22,1,wk inc flu hosp,2025-12-06,25,quantile,0.85,124.26509941917834
2025-11-22,1,wk inc flu hosp,2025-12-06,25,quantile,0.9,131.23563959865388
2025-11-22,1,wk inc flu hosp,2025-12-06,25,quantile,0.95,141.5670301838953
2025-11-22,1,wk inc flu hosp,2025-12-06,25,quantile,0.975,150.52797075520897
2025-11-22,1,wk inc flu hosp,2025-12-06,25,quantile,0.99,160.94700072689236
2025-11-29,1,wk inc flu hosp,2025-12-13,25,quantile,0.01,35.00144542644132
2025-11-29,1,wk inc flu hosp,2025-12-13,25,quantile,0.025,47.736451274985754
2025-11-29,1,wk inc flu hosp,2025-12-13,25,quantile,0.05,58.68925886785044
2025-11-29,1,wk inc flu hosp,2025-12-13,25,quantile,0.1,71.3171445620298
2025-11-29,1,wk inc flu hosp,2025-12-13,25,quantile,0.15,79.83711908887075
2025-11-29,1,wk inc flu hosp,2025-12-13,25,quantile,0.2,86.60852475411514
2025-11-29,1,wk inc flu hosp,2025-12-13,25,quantile,0.25,92.41778787750174
2025-11-29,1,wk inc flu hosp,2025-12-13,25,quantile,0.3,97.63468570512761
2025-11-29,1,wk inc flu hosp,2025-12-13,25,quantile,0.35,102.4689190156197
2025-11-29,1,wk inc flu hosp,2025-12-13,25,quantile,0.4,107.05613368657056
2025-11-29,1,wk inc flu hosp,2025-12-13,25,quantile,0.45,111.4943169681184
2025-11-29,1,wk inc flu hosp,2025-12-13,25,quantile,0.5,115.86213453050033
2025-11-29,1,wk inc flu hosp,2025-12-13,25,quantile,0.55,120.22995209288227
2025-11-29,1,wk inc flu hosp,2025-12-13,25,quantile,0.6,124.6681353744301
2025-11-29,1,wk inc flu hosp,2025-12-13,25,quantile,0.65,129.25535004538096
2025-11-29,1,wk inc flu hosp,2025-12-13,25,quantile,0.7,134.08958335587303
2025-11-29,1,wk inc flu hosp,2025-12-13,25,quantile,0.75,139.30648118349893
2025-11-29,1,wk inc flu hosp,2025-12-13,25,quantile,0.8,145.11574430688552
2025-11-29,1,wk inc flu hosp,2025-12-13,25,quantile,0.85,151.88714997212992
2025-11-29,1,wk inc flu hosp,2025-12-13,25,quantile,0.9,160.40712449897086
2025-11-29,1,wk inc flu hosp,2025-12-13,25,quantile,0.95,173.03501019315019
2025-11-29,1,wk inc flu hosp,2025-12-13,25,quantile,0.975,183.9878177860149
2025-11-29,1,wk inc flu hosp,2025-12-13,25,quantile,0.99,196.72282363455935
2025-12-06,1,wk inc flu hosp,2025-12-20,25,quantile,0.01,86.1814716444539
2025-12-06,1,wk inc flu hosp,2025-12-20,25,quantile,0.025,117.53793512922127
2025-12-06,1,wk inc flu hosp,2025-12-20,25,quantile,0.05,144.50622359534702
2025-12-06,1,wk inc flu hosp,2025-12-20,25,quantile,0.1,175.59893304271714
2025-12-06,1,wk inc flu hosp,2025-12-20,25,quantile,0.15,196.57703649388847
2025-12-06,1,wk inc flu hosp,2025-12-20,25,quantile,0.2,213.2497680974669
2025-12-06,1,wk inc flu hosp,2025-12-20,25,quantile,0.25,227.5534872451654
2025-12-06,1,wk inc flu hosp,2025-12-20,25,quantile,0.3,240.39866911482355
2025-12-06,1,wk inc flu hosp,2025-12-20,25,quantile,0.35,252.30164443184054
2025-12-06,1,wk inc flu hosp,2025-12-20,25,quantile,0.4,263.5964040131956
2025-12-06,1,wk inc flu hosp,2025-12-20,25,quantile,0.45,274.5242146213443
2025-12-06,1,wk inc flu hosp,2025-12-20,25,quantile,0.5,285.2787689208705
2025-12-06,1,wk inc flu hosp,2025-12-20,25,quantile,0.55,296.0333232203967
2025-12-06,1,wk inc flu hosp,2025-12-20,25,quantile,0.6,306.9611338285454
2025-12-06,1,wk inc flu hosp,2025-12-20,25,quantile,0.65,318.25589340990047
2025-12-06,1,wk inc flu hosp,2025-12-20,25,quantile,0.7,330.15886872691743
2025-12-06,1,wk inc flu hosp,2025-12-20,25,quantile,0.75,343.0040505965756
2025-12-06,1,wk inc flu hosp,2025-12-20,25,quantile,0.8,357.30776974427414
2025-12-06,1,wk inc flu hosp,2025-12-20,25,quantile,0.85,373.9805013478525
2025-12-06,1,wk inc flu hosp,2025-12-20,25,quantile,0.9,394.9586047990239
